"TOA5","JLH-1K-2","CR1000","24121","CR1000.Std.32.07","CPU:One Thermo-TDR Probe Calibration Andreas All TCs.CR1","61233","ProbeID_D6_Cal"
"TIMESTAMP","RECORD","PTemp","Counter","T1","T2","T3","Htr_mV"
"TS","RN","","","deg C","","deg C","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-19 00:02:54",2274,18.05,174,19.11908,20.01037,19.14152,0
"2025-03-19 00:02:55",2275,18.05,175,19.11908,19.98797,19.13591,0
"2025-03-19 00:02:56",2276,18.05,176,19.11908,19.97676,19.13591,0
"2025-03-19 00:02:57",2277,18.05,177,19.10786,19.96556,19.1303,0
"2025-03-19 00:02:58",2278,18.05,178,19.10786,19.94875,19.12469,0
"2025-03-19 00:02:59",2279,18.05,179,19.09665,19.93194,19.11908,0
"2025-03-19 00:03:00",2280,18.05,180,19.09665,19.92074,19.11908,0
"2025-03-19 00:03:01",2281,18.05,181,19.08542,19.90953,19.10786,0
"2025-03-19 00:03:02",2282,18.05,182,19.08542,19.88712,19.10786,0
"2025-03-19 00:03:03",2283,18.05,183,19.08542,19.87592,19.10225,0
"2025-03-19 00:03:04",2284,18.05,184,19.0742,19.86471,19.09665,0
"2025-03-19 00:03:05",2285,18.05,185,19.0742,19.8535,19.09665,0
"2025-03-19 00:03:06",2286,18.05,186,19.0742,19.8423,19.08542,0
"2025-03-19 00:03:07",2287,18.05,187,19.06298,19.83109,19.08542,0
"2025-03-19 00:03:08",2288,18.05,188,19.06298,19.81428,19.08542,0
"2025-03-19 00:03:09",2289,18.05,189,19.05738,19.79747,19.07981,0
"2025-03-19 00:03:10",2290,18.05,190,19.05177,19.78626,19.0686,0
"2025-03-19 00:03:11",2291,18.05,191,19.05177,19.77505,19.0686,0
"2025-03-19 00:03:12",2292,18.05,192,19.04055,19.76385,19.06298,0
"2025-03-19 00:03:13",2293,18.05,193,19.04055,19.75264,19.06298,0
"2025-03-19 00:03:14",2294,18.05,194,19.03493,19.74143,19.05738,0
"2025-03-19 00:03:15",2295,18.05,195,19.02933,19.72462,19.05177,0
"2025-03-19 00:03:16",2296,18.05,196,19.02933,19.71341,19.04615,0
"2025-03-19 00:03:17",2297,18.05,197,19.02933,19.7078,19.04055,0
"2025-03-19 00:03:18",2298,18.05,198,19.0181,19.6966,19.04055,0
"2025-03-19 00:03:19",2299,18.05,199,19.0181,19.67978,19.03493,0
"2025-03-19 00:03:20",2300,18.05,200,19.01249,19.67418,19.02933,0
"2025-03-19 00:03:21",2301,18.05,201,19.00689,19.66297,19.02933,0
"2025-03-19 00:03:22",2302,18.05,202,19.00127,19.65176,19.02372,0
"2025-03-19 00:03:23",2303,18.05,203,18.99566,19.64055,19.0181,0
"2025-03-19 00:03:24",2304,18.05,204,18.99566,19.62934,19.01249,0
"2025-03-19 00:03:25",2305,18.05,205,18.99006,19.61813,19.00689,0
"2025-03-19 00:03:26",2306,18.05,206,18.98444,19.60692,19.00689,0
"2025-03-19 00:03:27",2307,18.05,207,18.98444,19.59571,18.99566,0
"2025-03-19 00:03:28",2308,18.05,208,18.97883,19.5845,18.99566,0
"2025-03-19 00:03:29",2309,18.05,209,18.97322,19.57329,18.99566,0
"2025-03-19 00:03:30",2310,18.05,210,18.97322,19.57329,18.99566,0
"2025-03-19 00:03:31",2311,18.05,211,18.97322,19.56207,18.98444,0
"2025-03-19 00:03:32",2312,18.05,212,18.962,19.55086,18.98444,0
"2025-03-19 00:03:33",2313,18.05,213,18.962,19.53965,18.97883,0
"2025-03-19 00:03:34",2314,18.05,214,18.962,19.52844,18.97322,0
"2025-03-19 00:03:35",2315,18.05,215,18.95639,19.51723,18.97322,0
"2025-03-19 00:03:36",2316,18.05,216,18.95078,19.51162,18.97322,0
"2025-03-19 00:03:37",2317,18.05,217,18.95078,19.50041,18.962,0
"2025-03-19 00:03:38",2318,18.05,218,18.93956,19.4948,18.962,0
"2025-03-19 00:03:39",2319,18.05,219,18.93956,19.48359,18.95639,0
"2025-03-19 00:03:40",2320,18.05,220,18.93956,19.47238,18.95639,0
"2025-03-19 00:03:41",2321,18.05,221,18.93395,19.46116,18.95078,0
"2025-03-19 00:03:42",2322,18.05,222,18.92834,19.46116,18.95078,0
"2025-03-19 00:03:43",2323,18.05,223,18.92834,19.44995,18.93956,0
"2025-03-19 00:03:44",2324,18.05,224,18.91711,19.43874,18.93956,0
"2025-03-19 00:03:45",2325,18.05,225,18.91711,19.42752,18.93395,0
"2025-03-19 00:03:46",2326,18.05,226,18.91711,19.42752,18.93395,0
"2025-03-19 00:03:47",2327,18.05,227,18.90589,19.41631,18.92834,0
"2025-03-19 00:03:48",2328,18.05,228,18.90589,19.4051,18.92834,0
"2025-03-19 00:03:49",2329,18.05,229,18.90589,19.39949,18.92272,0
"2025-03-19 00:03:50",2330,18.05,230,18.90028,19.39388,18.91711,0
"2025-03-19 00:03:51",2331,18.05,231,18.89467,19.38267,18.91711,0
"2025-03-19 00:03:52",2332,18.05,232,18.89467,19.37706,18.9115,0
"2025-03-19 00:03:53",2333,18.05,233,18.89467,19.37146,18.90589,0
"2025-03-19 00:03:54",2334,18.05,234,18.88345,19.36024,18.90589,0
"2025-03-19 00:03:55",2335,18.05,235,18.88345,19.34903,18.90028,0
"2025-03-19 00:03:56",2336,18.05,236,18.88345,19.34342,18.90028,0
"2025-03-19 00:03:57",2337,18.05,237,18.87784,19.33781,18.89467,0
"2025-03-19 00:03:58",2338,18.05,238,18.87222,19.3266,18.89467,0
"2025-03-19 00:03:59",2339,18.05,239,18.87222,19.3266,18.88906,0
"2025-03-19 00:04:00",2340,18.05,240,18.87222,19.31538,18.88345,0
"2025-03-19 00:04:01",2341,18.05,241,18.86661,19.30977,18.88345,0
"2025-03-19 00:04:02",2342,18.05,242,18.861,19.30416,18.87784,0
"2025-03-19 00:04:03",2343,18.05,243,18.85539,19.29295,18.87222,0
"2025-03-19 00:04:04",2344,18.05,244,18.861,19.28734,18.87222,0
"2025-03-19 00:04:05",2345,18.05,245,18.84978,19.28173,18.861,0
"2025-03-19 00:04:06",2346,18.05,246,18.84978,19.27052,18.861,0
"2025-03-19 00:04:07",2347,18.05,247,18.84416,19.26491,18.861,0
"2025-03-19 00:04:08",2348,18.05,248,18.83855,19.2593,18.861,0
"2025-03-19 00:04:09",2349,18.05,249,18.83855,19.25369,18.85539,0
"2025-03-19 00:04:10",2350,18.05,250,18.83855,19.24808,18.84978,0
"2025-03-19 00:04:11",2351,18.05,251,18.82733,19.24248,18.84978,0
"2025-03-19 00:04:12",2352,18.05,252,18.82733,19.23126,18.84416,0
"2025-03-19 00:04:13",2353,18.05,253,18.82733,19.22565,18.84416,0
"2025-03-19 00:04:14",2354,18.05,254,18.82733,19.22004,18.83855,0
"2025-03-19 00:04:15",2355,18.05,255,18.82172,19.21443,18.83855,0
"2025-03-19 00:04:16",2356,18.05,256,18.81611,19.20882,18.83294,0
"2025-03-19 00:04:17",2357,18.05,257,18.81611,19.20322,18.82733,0
"2025-03-19 00:04:18",2358,18.05,258,18.81049,19.19761,18.82733,0
"2025-03-19 00:04:19",2359,18.05,259,18.80488,19.192,18.82733,0
"2025-03-19 00:04:20",2360,18.05,260,18.80488,19.18078,18.81611,0
"2025-03-19 00:04:21",2361,18.05,261,18.80488,19.18078,18.81611,0
"2025-03-19 00:04:22",2362,18.05,262,18.79366,19.16957,18.81611,0
"2025-03-19 00:04:23",2363,18.05,263,18.79366,19.16957,18.81049,0
"2025-03-19 00:04:24",2364,18.05,264,18.79366,19.15834,18.81611,0
"2025-03-19 00:04:25",2365,18.05,265,18.79366,19.15834,18.80488,0
"2025-03-19 00:04:26",2366,18.05,266,18.78805,19.14713,18.80488,0
"2025-03-19 00:04:27",2367,18.05,267,18.78243,19.14152,18.80488,0
"2025-03-19 00:04:28",2368,18.05,268,18.78243,19.13591,18.79927,0
"2025-03-19 00:04:29",2369,18.05,269,18.77682,19.13591,18.79366,0
"2025-03-19 00:04:30",2370,18.05,270,18.77682,19.12469,18.79366,0
"2025-03-19 00:04:31",2371,18.05,271,18.77121,19.11908,18.78805,0
"2025-03-19 00:04:32",2372,18.05,272,18.77121,19.11347,18.78805,0
"2025-03-19 00:04:33",2373,18.05,273,18.77121,19.11347,18.78243,0
"2025-03-19 00:04:34",2374,18.05,274,18.75998,19.10225,18.78243,0
"2025-03-19 00:04:35",2375,18.05,275,18.75998,19.10225,18.78243,0
"2025-03-19 00:04:36",2376,18.05,276,18.75998,19.09665,18.77682,0
"2025-03-19 00:04:37",2377,18.05,277,18.75437,19.09103,18.77121,0
"2025-03-19 00:04:38",2378,18.05,278,18.75437,19.08542,18.77121,0
"2025-03-19 00:04:39",2379,18.05,279,18.74876,19.07981,18.77121,0
"2025-03-19 00:04:40",2380,18.05,280,18.74876,19.0742,18.7656,0
"2025-03-19 00:04:41",2381,18.05,281,18.74876,19.0686,18.75998,0
"2025-03-19 00:04:42",2382,18.05,282,18.74876,19.0686,18.75998,0
"2025-03-19 00:04:43",2383,18.05,283,18.74315,19.05738,18.75998,0
"2025-03-19 00:04:44",2384,18.05,284,18.73753,19.05738,18.75998,0
"2025-03-19 00:04:45",2385,18.05,285,18.73753,19.05177,18.74876,0
"2025-03-19 00:04:46",2386,18.05,286,18.73192,19.04615,18.74876,0
"2025-03-19 00:04:47",2387,18.05,287,18.73192,19.04615,18.74876,0
"2025-03-19 00:04:48",2388,18.05,288,18.72631,19.03493,18.74876,0
"2025-03-19 00:04:49",2389,18.05,289,18.72631,19.02933,18.74315,0
"2025-03-19 00:04:50",2390,18.05,290,18.72631,19.02372,18.74315,0
"2025-03-19 00:04:51",2391,18.05,291,18.7207,19.02372,18.73753,0
"2025-03-19 00:04:52",2392,18.05,292,18.7207,19.01249,18.73753,0
"2025-03-19 00:04:53",2393,18.05,293,18.71509,19.01249,18.73753,0
"2025-03-19 00:04:54",2394,18.05,294,18.71509,19.00689,18.72631,0
"2025-03-19 00:04:55",2395,18.05,295,18.71509,19.00127,18.72631,0
"2025-03-19 00:04:56",2396,18.05,296,18.70947,19.00127,18.72631,0
"2025-03-19 00:04:57",2397,18.05,297,18.70386,18.99006,18.72631,0
"2025-03-19 00:04:58",2398,18.05,298,18.70386,18.99006,18.7207,0
"2025-03-19 00:04:59",2399,18.05,299,18.70386,18.98444,18.71509,0
"2025-03-19 02:00:00",2400,17.99,0,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:01",2401,17.99,1,17.91058,17.92182,17.92182,0
"2025-03-19 02:00:02",2402,17.99,2,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:03",2403,17.99,3,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:04",2404,17.99,4,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:05",2405,17.99,5,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:06",2406,17.99,6,17.9162,17.92182,17.92182,0
"2025-03-19 02:00:07",2407,17.99,7,17.91058,17.92182,17.92182,0
"2025-03-19 02:00:08",2408,17.99,8,17.9162,22.56972,17.92182,303.1
"2025-03-19 02:00:09",2409,17.99,9,17.91058,28.0716,17.92182,303.1
"2025-03-19 02:00:10",2410,17.99,10,17.9162,32.56729,17.92182,301.8
"2025-03-19 02:00:11",2411,17.99,11,17.91058,36.38297,17.92182,301.8
"2025-03-19 02:00:12",2412,17.99,12,17.9162,39.70959,17.92182,301.8
"2025-03-19 02:00:13",2413,17.99,13,17.91058,42.65184,17.92182,301.8
"2025-03-19 02:00:14",2414,17.99,14,17.9162,45.29208,17.92182,301.8
"2025-03-19 02:00:15",2415,17.99,15,17.91058,47.71722,17.92182,300.4
"2025-03-19 02:00:16",2416,17.99,16,17.9162,49.90872,17.92182,300.4
"2025-03-19 02:00:17",2417,17.99,17,17.9162,51.90087,17.92744,300.4
"2025-03-19 02:00:18",2418,17.99,18,17.9162,53.79138,17.92744,300.4
"2025-03-19 02:00:19",2419,17.99,19,17.9162,55.51725,17.92744,300.4
"2025-03-19 02:00:20",2420,17.99,20,17.9162,57.14338,17.93306,300.4
"2025-03-19 02:00:21",2421,17.99,21,17.92744,58.70226,17.93867,300.1
"2025-03-19 02:00:22",2422,17.99,22,17.92744,60.1626,17.94991,299.1
"2025-03-19 02:00:23",2423,17.99,23,17.93867,57.57321,17.95553,0
"2025-03-19 02:00:24",2424,17.99,24,17.94429,53.95137,17.96677,0
"2025-03-19 02:00:25",2425,17.99,25,17.96115,51.06614,17.98363,0
"2025-03-19 02:00:26",2426,17.99,26,17.97239,48.6688,18.00049,0
"2025-03-19 02:00:27",2427,17.99,27,17.98925,46.60271,18.02296,0
"2025-03-19 02:00:28",2428,17.99,28,18.00611,44.82224,18.04543,0
"2025-03-19 02:00:29",2429,17.99,29,18.02858,43.24203,18.06791,0
"2025-03-19 02:00:30",2430,17.99,30,18.05105,41.83883,18.10162,0
"2025-03-19 02:00:31",2431,17.99,31,18.08476,40.59034,18.12971,0
"2025-03-19 02:00:32",2432,17.99,32,18.10723,39.4593,18.16341,0
"2025-03-19 02:00:33",2433,17.99,33,18.14094,38.4245,18.19711,0
"2025-03-19 02:00:34",2434,17.99,34,18.17464,37.48637,18.23643,0
"2025-03-19 02:00:35",2435,17.99,35,18.20835,36.63439,18.27575,0
"2025-03-19 02:00:36",2436,17.99,36,18.24205,35.84153,18.32068,0
"2025-03-19 02:00:37",2437,17.99,37,18.28698,35.10251,18.35438,0
"2025-03-19 02:00:38",2438,17.99,38,18.32068,34.42847,18.39369,0
"2025-03-19 02:00:39",2439,17.99,39,18.35999,33.80316,18.43299,0
"2025-03-19 02:00:40",2440,17.99,40,18.39369,33.21023,18.47791,0
"2025-03-19 02:00:41",2441,17.99,41,18.43861,32.66075,18.52283,0
"2025-03-19 02:00:42",2442,17.99,42,18.4723,32.15483,18.56213,0
"2025-03-19 02:00:43",2443,17.99,43,18.51721,31.67055,18.60704,0
"2025-03-19 02:00:44",2444,17.99,44,18.56213,31.21898,18.64072,0
"2025-03-19 02:00:45",2445,17.99,45,18.59581,30.78915,18.68563,0
"2025-03-19 02:00:46",2446,17.99,46,18.63511,30.39215,18.72492,0
"2025-03-19 02:00:47",2447,17.99,47,18.6744,30.01147,18.7642,0
"2025-03-19 02:00:48",2448,17.99,48,18.70808,29.65265,18.80349,0
"2025-03-19 02:00:49",2449,17.99,49,18.74175,29.31023,18.83716,0
"2025-03-19 02:00:50",2450,17.99,50,18.77543,28.98973,18.87644,0
"2025-03-19 02:00:51",2451,17.99,51,18.8091,28.68014,18.9045,0
"2025-03-19 02:00:52",2452,17.99,52,18.84277,28.38701,18.93817,0
"2025-03-19 02:00:53",2453,17.99,53,18.87644,28.11034,18.96622,0
"2025-03-19 02:00:54",2454,17.99,54,18.9045,27.84464,18.99988,0
"2025-03-19 02:00:55",2455,17.99,55,18.93255,27.59545,19.02793,0
"2025-03-19 02:00:56",2456,17.99,56,18.955,27.35171,19.05598,0
"2025-03-19 02:00:57",2457,17.99,57,18.98866,27.1245,19.08403,0
"2025-03-19 02:00:58",2458,17.99,58,19.0111,26.90276,19.10086,0
"2025-03-19 02:00:59",2459,17.99,59,19.03354,26.69205,19.12891,0
"2025-03-19 02:01:00",2460,17.99,60,19.06159,26.48681,19.15134,0
"2025-03-19 02:01:01",2461,17.99,61,19.08403,26.29261,19.17378,0
"2025-03-19 02:01:02",2462,17.99,62,19.10086,26.10391,19.19061,0
"2025-03-19 02:01:03",2463,17.99,63,19.1233,25.92625,19.21304,0
"2025-03-19 02:01:04",2464,17.99,64,19.14573,25.74855,19.22426,0
"2025-03-19 02:01:05",2465,17.99,65,19.15695,25.59302,19.24669,0
"2025-03-19 02:01:06",2466,17.99,66,19.17939,25.42634,19.25791,0
"2025-03-19 02:01:07",2467,17.99,67,19.19061,25.27074,19.27473,0
"2025-03-19 02:01:08",2468,17.99,68,19.20743,25.12622,19.29156,0
"2025-03-19 02:01:09",2469,17.99,69,19.22426,24.98167,19.30277,0
"2025-03-19 02:01:10",2470,17.99,70,19.23548,24.84821,19.31399,0
"2025-03-19 02:01:11",2471,17.99,71,19.24669,24.71472,19.3252,0
"2025-03-19 02:01:12",2472,17.99,72,19.25791,24.58121,19.33642,0
"2025-03-19 02:01:13",2473,17.99,73,19.26912,24.4588,19.34763,0
"2025-03-19 02:01:14",2474,17.99,74,19.28034,24.34193,19.35885,0
"2025-03-19 02:01:15",2475,17.99,75,19.29156,24.22504,19.36446,0
"2025-03-19 02:01:16",2476,17.99,76,19.30277,24.10814,19.37567,0
"2025-03-19 02:01:17",2477,17.99,77,19.31399,24.00234,19.38128,0
"2025-03-19 02:01:18",2478,17.99,78,19.3196,23.89096,19.38688,0
"2025-03-19 02:01:19",2479,17.99,79,19.3252,23.79071,19.39249,0
"2025-03-19 02:01:20",2480,17.99,80,19.33642,23.69044,19.3981,0
"2025-03-19 02:01:21",2481,17.99,81,19.33642,23.59572,19.40931,0
"2025-03-19 02:01:22",2482,17.99,82,19.34763,23.50099,19.41492,0
"2025-03-19 02:01:23",2483,17.99,83,19.34763,23.41183,19.41492,0
"2025-03-19 02:01:24",2484,17.99,84,19.35885,23.32265,19.42052,0
"2025-03-19 02:01:25",2485,17.99,85,19.35885,23.23346,19.42052,0
"2025-03-19 02:01:26",2486,17.99,86,19.36446,23.15541,19.42613,0
"2025-03-19 02:01:27",2487,17.99,87,19.36446,23.07176,19.42613,0
"2025-03-19 02:01:28",2488,17.99,88,19.37006,22.98812,19.42613,0
"2025-03-19 02:01:29",2489,17.99,89,19.37006,22.92119,19.43174,0
"2025-03-19 02:01:30",2490,17.99,90,19.38128,22.8431,19.43174,0
"2025-03-19 02:01:31",2491,17.99,91,19.38128,22.76501,19.43735,0
"2025-03-19 02:01:32",2492,17.99,92,19.38128,22.69806,19.43735,0
"2025-03-19 02:01:33",2493,17.99,93,19.38128,22.6311,19.43174,0
"2025-03-19 02:01:34",2494,17.99,94,19.38128,22.56414,19.43735,0
"2025-03-19 02:01:35",2495,17.99,95,19.38128,22.49717,19.43735,0
"2025-03-19 02:01:36",2496,17.99,96,19.38128,22.43019,19.43735,0
"2025-03-19 02:01:37",2497,17.99,97,19.38128,22.37437,19.43735,0
"2025-03-19 02:01:38",2498,17.99,98,19.38128,22.30739,19.43735,0
"2025-03-19 02:01:39",2499,17.99,99,19.38128,22.25156,19.43174,0
"2025-03-19 02:01:40",2500,17.99,100,19.38128,22.19573,19.43174,0
"2025-03-19 02:01:41",2501,17.99,101,19.38128,22.13989,19.43174,0
"2025-03-19 02:01:42",2502,17.99,102,19.38128,22.08405,19.42613,0
"2025-03-19 02:01:43",2503,17.99,103,19.37567,22.0282,19.42613,0
"2025-03-19 02:01:44",2504,17.99,104,19.37567,21.97235,19.42052,0
"2025-03-19 02:01:45",2505,17.99,105,19.37006,21.92208,19.42052,0
"2025-03-19 02:01:46",2506,17.99,106,19.37567,21.8718,19.42052,0
"2025-03-19 02:01:47",2507,17.99,107,19.37006,21.82153,19.41492,0
"2025-03-19 02:01:48",2508,17.99,108,19.37006,21.77124,19.41492,0
"2025-03-19 02:01:49",2509,17.99,109,19.37006,21.72654,19.40931,0
"2025-03-19 02:01:50",2510,17.99,110,19.36446,21.68184,19.40931,0
"2025-03-19 02:01:51",2511,17.99,111,19.35885,21.63714,19.40371,0
"2025-03-19 02:01:52",2512,17.99,112,19.35885,21.59243,19.40371,0
"2025-03-19 02:01:53",2513,17.99,113,19.35324,21.54772,19.3981,0
"2025-03-19 02:01:54",2514,17.99,114,19.34763,21.50301,19.39249,0
"2025-03-19 02:01:55",2515,17.99,115,19.34763,21.46947,19.39249,0
"2025-03-19 02:01:56",2516,17.99,116,19.34763,21.42476,19.38688,0
"2025-03-19 02:01:57",2517,17.99,117,19.34763,21.38562,19.38128,0
"2025-03-19 02:01:58",2518,17.99,118,19.33642,21.34649,19.38128,0
"2025-03-19 02:01:59",2519,17.99,119,19.33642,21.30735,19.37567,0
"2025-03-19 02:02:00",2520,17.99,120,19.33642,21.26822,19.37006,0
"2025-03-19 02:02:01",2521,17.99,121,19.33081,21.23467,19.36446,0
"2025-03-19 02:02:02",2522,17.99,122,19.3252,21.20112,19.36446,0
"2025-03-19 02:02:03",2523,17.99,123,19.3252,21.16757,19.35885,0
"2025-03-19 02:02:04",2524,17.99,124,19.3252,21.13401,19.35885,0
"2025-03-19 02:02:05",2525,17.99,125,19.31399,21.09486,19.34763,0
"2025-03-19 02:02:06",2526,17.99,126,19.31399,21.06131,19.34763,0
"2025-03-19 02:02:07",2527,17.99,127,19.30277,21.03334,19.34203,0
"2025-03-19 02:02:08",2528,17.99,128,19.30277,20.99978,19.33642,0
"2025-03-19 02:02:09",2529,17.99,129,19.29716,20.96622,19.33081,0
"2025-03-19 02:02:10",2530,17.99,130,19.29716,20.93265,19.33081,0
"2025-03-19 02:02:11",2531,17.99,131,19.29156,20.90468,19.3252,0
"2025-03-19 02:02:12",2532,17.99,132,19.28595,20.87671,19.3196,0
"2025-03-19 02:02:13",2533,17.99,133,19.28595,20.84314,19.3196,0
"2025-03-19 02:02:14",2534,17.99,134,19.28034,20.82076,19.30838,0
"2025-03-19 02:02:15",2535,17.99,135,19.27473,20.78719,19.30277,0
"2025-03-19 02:02:16",2536,17.99,136,19.26912,20.76481,19.30277,0
"2025-03-19 02:02:17",2537,17.99,137,19.26912,20.73124,19.29156,0
"2025-03-19 02:02:18",2538,17.99,138,19.25791,20.70885,19.29156,0
"2025-03-19 02:02:19",2539,17.99,139,19.25791,20.68647,19.28595,0
"2025-03-19 02:02:20",2540,17.99,140,19.2523,20.65289,19.28034,0
"2025-03-19 02:02:21",2541,17.99,141,19.24669,20.6305,19.27473,0
"2025-03-19 02:02:22",2542,17.99,142,19.24669,20.60252,19.27473,0
"2025-03-19 02:02:23",2543,17.99,143,19.23548,20.57453,19.26352,0
"2025-03-19 02:02:24",2544,17.99,144,19.23548,20.55774,19.26352,0
"2025-03-19 02:02:25",2545,17.99,145,19.23548,20.52975,19.25791,0
"2025-03-19 02:02:26",2546,17.99,146,19.22426,20.50736,19.2523,0
"2025-03-19 02:02:27",2547,17.99,147,19.22426,20.48497,19.24669,0
"2025-03-19 02:02:28",2548,17.99,148,19.21865,20.46818,19.24109,0
"2025-03-19 02:02:29",2549,17.99,149,19.21304,20.44019,19.23548,0
"2025-03-19 02:02:30",2550,17.99,150,19.20743,20.42339,19.22987,0
"2025-03-19 02:02:31",2551,17.99,151,19.20182,20.401,19.22987,0
"2025-03-19 02:02:32",2552,17.99,152,19.20182,20.373,19.22426,0
"2025-03-19 02:02:33",2553,17.99,153,19.19061,20.35061,19.21865,0
"2025-03-19 02:02:34",2554,17.99,154,19.19061,20.33941,19.21304,0
"2025-03-19 02:02:35",2555,17.99,155,19.185,20.31701,19.21304,0
"2025-03-19 02:02:36",2556,17.99,156,19.17939,20.29462,19.20743,0
"2025-03-19 02:02:37",2557,17.99,157,19.17378,20.27222,19.20182,0
"2025-03-19 02:02:38",2558,17.99,158,19.16817,20.26102,19.19061,0
"2025-03-19 02:02:39",2559,17.99,159,19.16817,20.23862,19.19061,0
"2025-03-19 02:02:40",2560,17.99,160,19.15695,20.21622,19.185,0
"2025-03-19 02:02:41",2561,17.99,161,19.15695,20.20502,19.17939,0
"2025-03-19 02:02:42",2562,17.99,162,19.15695,20.18262,19.17939,0
"2025-03-19 02:02:43",2563,17.99,163,19.14573,20.16022,19.16817,0
"2025-03-19 02:02:44",2564,17.99,164,19.14013,20.14902,19.16817,0
"2025-03-19 02:02:45",2565,17.99,165,19.13452,20.12661,19.16256,0
"2025-03-19 02:02:46",2566,17.99,166,19.13452,20.10981,19.15695,0
"2025-03-19 02:02:47",2567,17.99,167,19.12891,20.09301,19.15134,0
"2025-03-19 02:02:48",2568,17.99,168,19.1233,20.0818,19.14573,0
"2025-03-19 02:02:49",2569,17.99,169,19.1233,20.0594,19.14573,0
"2025-03-19 02:02:50",2570,17.99,170,19.11208,20.04819,19.14013,0
"2025-03-19 02:02:51",2571,17.99,171,19.11208,20.02579,19.13452,0
"2025-03-19 02:02:52",2572,17.99,172,19.11208,20.01459,19.1233,0
"2025-03-19 02:02:53",2573,17.99,173,19.10086,19.99218,19.1233,0
"2025-03-19 02:02:54",2574,17.99,174,19.09525,19.98097,19.11769,0
"2025-03-19 02:02:55",2575,17.99,175,19.08964,19.96977,19.11208,0
"2025-03-19 02:02:56",2576,17.99,176,19.08964,19.95296,19.11208,0
"2025-03-19 02:02:57",2577,17.99,177,19.08403,19.93616,19.10647,0
"2025-03-19 02:02:58",2578,17.99,178,19.07842,19.91935,19.10086,0
"2025-03-19 02:02:59",2579,17.99,179,19.07281,19.90814,19.09525,0
"2025-03-19 02:03:00",2580,17.99,180,19.0672,19.89133,19.08964,0
"2025-03-19 02:03:01",2581,17.99,181,19.0672,19.88013,19.08964,0
"2025-03-19 02:03:02",2582,17.99,182,19.06159,19.86892,19.08403,0
"2025-03-19 02:03:03",2583,17.99,183,19.05598,19.85211,19.07842,0
"2025-03-19 02:03:04",2584,17.99,184,19.05598,19.8353,19.07281,0
"2025-03-19 02:03:05",2585,17.99,185,19.04476,19.8241,19.07281,0
"2025-03-19 02:03:06",2586,17.99,186,19.04476,19.81289,19.0672,0
"2025-03-19 02:03:07",2587,17.99,187,19.03915,19.80168,19.06159,0
"2025-03-19 02:03:08",2588,17.99,188,19.03354,19.79048,19.05598,0
"2025-03-19 02:03:09",2589,17.99,189,19.03354,19.77927,19.05037,0
"2025-03-19 02:03:10",2590,17.99,190,19.02793,19.76245,19.05037,0
"2025-03-19 02:03:11",2591,17.99,191,19.02232,19.74565,19.03915,0
"2025-03-19 02:03:12",2592,17.99,192,19.02232,19.73443,19.03915,0
"2025-03-19 02:03:13",2593,17.99,193,19.0111,19.72883,19.03915,0
"2025-03-19 02:03:14",2594,17.99,194,19.0111,19.71202,19.03354,0
"2025-03-19 02:03:15",2595,17.99,195,19.00549,19.70081,19.02793,0
"2025-03-19 02:03:16",2596,17.99,196,18.99988,19.6896,19.02232,0
"2025-03-19 02:03:17",2597,17.99,197,18.99988,19.67839,19.01671,0
"2025-03-19 02:03:18",2598,17.99,198,18.99427,19.66718,19.0111,0
"2025-03-19 02:03:19",2599,17.99,199,18.98866,19.65597,19.0111,0
"2025-03-19 02:03:20",2600,17.99,200,18.98866,19.64476,19.00549,0
"2025-03-19 02:03:21",2601,17.99,201,18.98305,19.63355,18.99988,0
"2025-03-19 02:03:22",2602,17.99,202,18.97744,19.62234,18.99988,0
"2025-03-19 02:03:23",2603,17.99,203,18.97744,19.61113,18.98866,0
"2025-03-19 02:03:24",2604,17.99,204,18.96622,19.59992,18.98866,0
"2025-03-19 02:03:25",2605,17.99,205,18.96622,19.58871,18.98866,0
"2025-03-19 02:03:26",2606,17.99,206,18.96061,19.5775,18.97744,0
"2025-03-19 02:03:27",2607,17.99,207,18.955,19.56629,18.97744,0
"2025-03-19 02:03:28",2608,17.99,208,18.955,19.55508,18.97744,0
"2025-03-19 02:03:29",2609,17.99,209,18.955,19.55508,18.97183,0
"2025-03-19 02:03:30",2610,17.99,210,18.94378,19.54387,18.96622,0
"2025-03-19 02:03:31",2611,17.99,211,18.94378,19.53265,18.96622,0
"2025-03-19 02:03:32",2612,17.99,212,18.94378,19.52144,18.955,0
"2025-03-19 02:03:33",2613,17.99,213,18.93255,19.51023,18.955,0
"2025-03-19 02:03:34",2614,17.99,214,18.93255,19.49902,18.955,0
"2025-03-19 02:03:35",2615,17.99,215,18.92694,19.4878,18.94378,0
"2025-03-19 02:03:36",2616,17.99,216,18.92133,19.4878,18.94378,0
"2025-03-19 02:03:37",2617,17.99,217,18.92133,19.47659,18.94378,0
"2025-03-19 02:03:38",2618,17.99,218,18.91572,19.46538,18.93255,0
